Prov_Name,Topic,Characteristic,Total
Alberta,Language Used Most Often at Work,   English and non-official language,7265
Alberta,Language Used Most Often at Work,   French and non-official language,50
Alberta,Language Used Most Often at Work,"   English, French and non-official language",135
Alberta,Place of Work Status,Employed labour force 15 years and over,1608840
Alberta,Place of Work Status,   Worked at home,165865
Alberta,Place of Work Status,   Worked outside Canada,6020
Alberta,Place of Work Status,   No fixed workplace address,189915
Alberta,Place of Work Status,   Worked at usual place,1247035
Alberta,Mode of Transportation to Work,Total -All modes,1436955
Alberta,Mode of Transportation to Work,"   Car, truck, van, as driver",1095590
Alberta,Mode of Transportation to Work,"   Car, truck, van, as passenger",99245
Alberta,Mode of Transportation to Work,   Public transit,113545
Alberta,Mode of Transportation to Work,   Walked or bicycled,107475
Alberta,Mode of Transportation to Work,   Other method,21110
Alberta,Unpaid Work, Persons reporting hours of unpaid work,2134305
Alberta,Unpaid Work, Persons reporting hours of unpaid housework,2104395
Alberta,Unpaid Work," Persons reporting hours looking after children, without pay",919765
Alberta,Unpaid Work, Persons reporting hours of unpaid care or assistance to seniors,397880
Alberta,Labour Force Indicators, Participation rate,73.1
Alberta,Labour Force Indicators, Employment rate,69.3
Alberta,Labour Force Indicators, Unemployment rate,5.2
Alberta,Industry,Total - Experienced labour force,1681985
Alberta,Industry,   Agriculture and other resource-based industries,184105
Alberta,Industry,   Manufacturing and construction industries,264940
Alberta,Industry,   Wholesale and retail trade,258740
Alberta,Industry,   Finance and real estate,84335
Alberta,Industry,   Health and education,259050
Alberta,Industry,   Business services,316265
Alberta,Industry,   Other services,314545
Alberta,Occupation,Total - Experienced labour force,1681980
Alberta,Occupation,   Management occupations,175930
Alberta,Occupation,"   Business, finance and administration occupations",290535
Alberta,Occupation,   Natural and applied sciences and related occupations,118015
Alberta,Occupation,   Health occupations,81785
Alberta,Occupation,"   Social science, education, government service and religion",117525
Alberta,Occupation,"   Art, culture, recreation and sport",37605
Alberta,Occupation,   Sales and service occupations,394590
Alberta,Occupation,"   Trades, transport and equipment operators and related occupations",283105
Alberta,Occupation,   Occupations unique to primary industry,116625
Alberta,Occupation,"   Occupations unique to processing, manufacturing and utilities",66265
Alberta,Selected Family Characteristics,Total number of families,811280
Alberta,Selected Family Characteristics,   Number of married-couple families,600995
Alberta,Selected Family Characteristics,   Average number of persons in married-couple families,3.2
Alberta,Selected Family Characteristics,   Number of common-law couple families,93765
Alberta,Selected Family Characteristics,   Average number of persons in common-law-couple families,2.7
Alberta,Selected Family Characteristics,   Number of lone-parent families,116520
Alberta,Selected Family Characteristics,   Average number of persons in lone-parent families,2.6
Alberta,Selected Family Characteristics,   Number of female lone-parent families,92945
Alberta,Selected Family Characteristics,   Average number of persons in female lone-parent families,2.6
Alberta,Selected Family Characteristics,   Number of male lone-parent families,23575
Alberta,Selected Family Characteristics,   Average number of persons in male lone-parent families,2.5
Alberta,Selected Family Characteristics,"Median family income, 2000 ($) - All census families",60142
Alberta,Selected Family Characteristics,"   Median family income, 2000 ($) - Couple families",65041
Alberta,Selected Family Characteristics,"   Median family income, 2000 ($) - Lone-parent families",32763
Alberta,Selected Household Characteristics,Total - All private households,1104100
Alberta,Selected Household Characteristics,   Households containing a couple (married or common-law) with children,359945
Alberta,Selected Household Characteristics,   Households containing a couple (married or common-law) without children,308490
Alberta,Selected Household Characteristics,   One-person households,255375
Alberta,Selected Household Characteristics,   Other household types,180285
Alberta,Selected Household Characteristics,"Median household income, 2000 ($) - All households",52524
Alberta,Selected Household Characteristics,"   Median household income, 2000 ($) - One-person households",25400
Alberta,Selected Household Characteristics,"   Median household income, 2000 ($) - Two-or-more-persons households",62343
Alberta,Selected Household Characteristics,Number of rented dwellings,316645
Alberta,Selected Household Characteristics,   Average gross monthly payments for rented dwellings ($),674
Alberta,Selected Household Characteristics,Number of owner-occupied dwellings,736065
Alberta,Selected Household Characteristics,   Average monthly payments for owner-occupied dwellings ($),875
Alberta,Selected Occupied Private Dwelling Characteristics,Total number of dwellings,1104100
Alberta,Selected Occupied Private Dwelling Characteristics,   Number of owned dwellings,777480
Alberta,Selected Occupied Private Dwelling Characteristics,   Number of rented dwellings,319090
Alberta,Selected Occupied Private Dwelling Characteristics,   Number of dwellings constructed before 1991,887450
Alberta,Selected Occupied Private Dwelling Characteristics,   Number of dwellings constructed between 1991 and 2001,216650
Alberta,Selected Occupied Private Dwelling Characteristics,   Average value of dwelling ($),159698
Alberta,Health Status,"Self-rated health, 2005",62.2
Alberta,Health Status,   Low 95% confidence interval,60.9
Alberta,Health Status,   High 95% confidence interval,63.5
Alberta,Health Status,"Adult obesity, 2005",15.8
Alberta,Health Status,   Low 95% confidence interval,14.8
Alberta,Health Status,   High 95% confidence interval,16.8
Alberta,Health Status,"Self-rated mental health, 2005",73.4
Alberta,Health Status,   Low 95% confidence interval,72.2
Alberta,Health Status,   High 95% confidence interval,74.6
Alberta,Determinants of health,"Current smoker, 2005",22.7
Alberta,Determinants of health,   Low 95% confidence interval,21.7
Alberta,Determinants of health,   High 95% confidence interval,23.8
Alberta,Determinants of health,"Physical activity, 2005",53.5
Alberta,Determinants of health,   Low 95% confidence interval,52.2
Alberta,Determinants of health,   High 95% confidence interval,54.8
Alberta,Determinants of health,"Life stress, 2005",22.4
Alberta,Determinants of health,   Low 95% confidence interval,21.1
Alberta,Determinants of health,   High 95% confidence interval,23.6
Alberta,Determinants of health,"Sense of community belonging, 2005",62.8
Alberta,Determinants of health,   Low 95% confidence interval,61.5
Alberta,Determinants of health,   High 95% confidence interval,64.2
Alberta,Health system,"Mammography, 2005",
Alberta,Health system,   Low 95% confidence interval,
Alberta,Health system,   High 95% confidence interval,
Alberta,Health system,"Influenza immunization, 2005",26.7
Alberta,Health system,   Low 95% confidence interval,25.6
Alberta,Health system,   High 95% confidence interval,27.8
Alberta,Health system,"Has a regular medical doctor, 2005",82.4
Alberta,Health system,   Low 95% confidence interval,81.4
Alberta,Health system,   High 95% confidence interval,83.4
British Columbia,Population and Dwelling Counts,Population in 2001,3907738
British Columbia,Population and Dwelling Counts, Population in 1996,3724500
British Columbia,Population and Dwelling Counts, 1996 to 2001 population change (%),4.9
British Columbia,Population and Dwelling Counts, Total private dwellings,1643969
British Columbia,Population and Dwelling Counts, Population density per square kilometre,4.2
British Columbia,Population and Dwelling Counts, Land area (square km),926492.48
British Columbia,Age Characteristics of the Population,Total - All persons,3907740
British Columbia,Age Characteristics of the Population,   Age 0-4,205650
British Columbia,Age Characteristics of the Population,   Age 5-14,500415
British Columbia,Age Characteristics of the Population,   Age 15-19,270275
British Columbia,Age Characteristics of the Population,   Age 20-24,244065
British Columbia,Age Characteristics of the Population,   Age 25-44,1174775
British Columbia,Age Characteristics of the Population,   Age 45-54,599705
British Columbia,Age Characteristics of the Population,   Age 55-64,379750
British Columbia,Age Characteristics of the Population,   Age 65-74,286710
British Columbia,Age Characteristics of the Population,   Age 75-84,186345
British Columbia,Age Characteristics of the Population,   Age 85 and over,60030
British Columbia,Age Characteristics of the Population, Median age of the population,38.4
British Columbia,Age Characteristics of the Population, % of the population ages 15 and over,81.9
British Columbia,Common-law Status,Total - Population 15 years and over,3201670
British Columbia,Common-law Status,   Not in a common-law relationship,2966610
British Columbia,Common-law Status,   In a common-law relationship,235060
British Columbia,Legal Marital Status,Total - Population 15 years and over,3201665
British Columbia,Legal Marital Status,   Single,1011280
British Columbia,Legal Marital Status,   Married,1626225
British Columbia,Legal Marital Status,   Separated,109970
British Columbia,Legal Marital Status,   Divorced,260270
British Columbia,Legal Marital Status,   Widowed,193920
British Columbia,Language(s) First Learned and Still Understood,Total - All persons,3868875
British Columbia,Language(s) First Learned and Still Understood,   English only,2825780
British Columbia,Language(s) First Learned and Still Understood,   French only,54405
British Columbia,Language(s) First Learned and Still Understood,   Both English and French,6785
British Columbia,Language(s) First Learned and Still Understood,   Other languages,981910
British Columbia,Mobility Status - Place of Residence 1 Year Ago,Total population 1 year and over,3830075
British Columbia,Mobility Status - Place of Residence 1 Year Ago,   Lived at the same address 1 year ago,3202155
British Columbia,Mobility Status - Place of Residence 1 Year Ago,"   Lived within the same province/territory 1 year ago, but changed address",524880
