Prov_Name,Topic,Characteristic,Total
British Columbia,Detailed other language spoken regularly at home,"```````?Cree, n.o.s.`?,705
British Columbia,Detailed other language spoken regularly at home,````````Dene`?30
British Columbia,Detailed other language spoken regularly at home,````````Innu/Montagnais`?0
British Columbia,Detailed other language spoken regularly at home,````````Inuktitut`?20
British Columbia,Detailed other language spoken regularly at home,````````Mi'kmaq`?10
British Columbia,Detailed other language spoken regularly at home,````````Ojibway`?80
British Columbia,Detailed other language spoken regularly at home,```````?Oji-Cree`?0
British Columbia,Detailed other language spoken regularly at home,```````?Stoney`?5
British Columbia,Detailed other language spoken regularly at home,`````?Selected non-Aboriginal languages,305355
British Columbia,Detailed other language spoken regularly at home,""```````?African languages, n.i.e.`?,310
British Columbia,Detailed other language spoken regularly at home,```````?Afrikaans`?1340
British Columbia,Detailed other language spoken regularly at home,```````?Akan (Twi)`?260
British Columbia,Detailed other language spoken regularly at home,```````?Albanian`?405
British Columbia,Detailed other language spoken regularly at home,```````?Amharic`?460
British Columbia,Detailed other language spoken regularly at home,```````?Arabic`?3845
British Columbia,Detailed other language spoken regularly at home,```````?Armenian`?320
British Columbia,Detailed other language spoken regularly at home,""```````?Bantu languages, n.i.e.`?,215
British Columbia,Detailed other language spoken regularly at home,```````?Bengali`?570
British Columbia,Detailed other language spoken regularly at home,```````?Berber languages (Kabyle)`?0
British Columbia,Detailed other language spoken regularly at home,```````?Bisayan languages`?920
British Columbia,Detailed other language spoken regularly at home,```````?Bosnian`?395
British Columbia,Detailed other language spoken regularly at home,```````?Bulgarian`?495
British Columbia,Detailed other language spoken regularly at home,```````?Burmese`?235
British Columbia,Detailed other language spoken regularly at home,```````?Cantonese`?29240
British Columbia,Detailed other language spoken regularly at home,""```````?Chinese, n.o.s.`?,20595
British Columbia,Detailed other language spoken regularly at home,```````?Creoles`?490
British Columbia,Detailed other language spoken regularly at home,```````?Croatian`?3195
British Columbia,Detailed other language spoken regularly at home,```````?Czech`?1940
British Columbia,Detailed other language spoken regularly at home,```````?Danish`?1705
British Columbia,Detailed other language spoken regularly at home,```````?Dutch`?6930
British Columbia,Detailed other language spoken regularly at home,```````?Estonian`?235
British Columbia,Detailed other language spoken regularly at home,```````?Finnish`?1290
British Columbia,Detailed other language spoken regularly at home,```````?Flemish`?125
British Columbia,Detailed other language spoken regularly at home,````````Fukien`?670
British Columbia,Detailed other language spoken regularly at home,```````?German`?23905
British Columbia,Detailed other language spoken regularly at home,```````?Greek`?3310
British Columbia,Detailed other language spoken regularly at home,```````?Gujarati`?3185
British Columbia,Detailed other language spoken regularly at home,```````?Hakka`?315
British Columbia,Detailed other language spoken regularly at home,```````?Hebrew`?1090
British Columbia,Detailed other language spoken regularly at home,```````?Hindi`?12695
British Columbia,Detailed other language spoken regularly at home,```````?Hungarian`?2950
British Columbia,Detailed other language spoken regularly at home,```````?Ilocano`?945
British Columbia,Detailed other language spoken regularly at home,""```````?Indo-Iranian languages, n.i.e.`?,175
British Columbia,Detailed other language spoken regularly at home,```````?Italian`?9605
British Columbia,Detailed other language spoken regularly at home,```````?Japanese`?9050
British Columbia,Detailed other language spoken regularly at home,```````?Khmer (Cambodian)`?365
British Columbia,Detailed other language spoken regularly at home,```````?Korean`?6890
British Columbia,Detailed other language spoken regularly at home,```````?Kurdish`?270
British Columbia,Detailed other language spoken regularly at home,```````?Lao`?410
British Columbia,Detailed other language spoken regularly at home,```````?Latvian`?120
British Columbia,Detailed other language spoken regularly at home,```````?Lingala`?65
British Columbia,Detailed other language spoken regularly at home,```````?Lithuanian`?115
British Columbia,Detailed other language spoken regularly at home,```````?Macedonian`?60
British Columbia,Detailed other language spoken regularly at home,```````?Malay`?1450
British Columbia,Detailed other language spoken regularly at home,```````?Malayalam`?520
British Columbia,Detailed other language spoken regularly at home,```````?Maltese`?80
British Columbia,Detailed other language spoken regularly at home,```````?Mandarin`?17925
British Columbia,Detailed other language spoken regularly at home,```````?Marathi`?125
British Columbia,Detailed other language spoken regularly at home,```````?Nepali`?155
British Columbia,Detailed other language spoken regularly at home,""```````?Niger-Congo languages, n.i.e.`?,295
British Columbia,Detailed other language spoken regularly at home,```````?Norwegian`?715
British Columbia,Detailed other language spoken regularly at home,```````?Oromo`?65
British Columbia,Detailed other language spoken regularly at home,```````?Panjabi (Punjabi)`?34010
British Columbia,Detailed other language spoken regularly at home,```````?Pashto`?235
British Columbia,Detailed other language spoken regularly at home,```````?Persian (Farsi)`?7025
British Columbia,Detailed other language spoken regularly at home,```````?Polish`?5450
British Columbia,Detailed other language spoken regularly at home,```````?Portuguese`?5640
British Columbia,Detailed other language spoken regularly at home,```````?Romanian`?2410
British Columbia,Detailed other language spoken regularly at home,```````?Rundi (Kirundi)`?40
British Columbia,Detailed other language spoken regularly at home,```````?Russian`?6140
British Columbia,Detailed other language spoken regularly at home,```````?Rwanda (Kinyarwanda)`?30
British Columbia,Detailed other language spoken regularly at home,""```````?Semitic languages, n.i.e.`?,160
British Columbia,Detailed other language spoken regularly at home,```````?Serbian`?1855
British Columbia,Detailed other language spoken regularly at home,```````?Serbo-Croatian`?435
British Columbia,Detailed other language spoken regularly at home,```````?Shanghainese`?485
British Columbia,Detailed other language spoken regularly at home,""```````?Sign languages, n.i.e.`?,865
British Columbia,Detailed other language spoken regularly at home,```````?Sindhi`?930
British Columbia,Detailed other language spoken regularly at home,```````?Sinhala (Sinhalese)`?570
British Columbia,Detailed other language spoken regularly at home,""```````?Sino-Tibetan languages, n.i.e.`?,65
British Columbia,Detailed other language spoken regularly at home,""```````?Slavic languages, n.i.e.`?,150
British Columbia,Detailed other language spoken regularly at home,```````?Slovak`?1035
British Columbia,Detailed other language spoken regularly at home,```````?Slovenian`?345
British Columbia,Detailed other language spoken regularly at home,```````?Somali`?365
British Columbia,Detailed other language spoken regularly at home,```````?Spanish`?20930
British Columbia,Detailed other language spoken regularly at home,```````?Swahili`?580
British Columbia,Detailed other language spoken regularly at home,```````?Swedish`?1220
British Columbia,Detailed other language spoken regularly at home,""```````?Tagalog (Pilipino, Filipino)`?,24810
British Columbia,Detailed other language spoken regularly at home,```````?Taiwanese`?2675
British Columbia,Detailed other language spoken regularly at home,```````?Tamil`?910
British Columbia,Detailed other language spoken regularly at home,```````?Telugu`?195
British Columbia,Detailed other language spoken regularly at home,```````?Thai`?1110
British Columbia,Detailed other language spoken regularly at home,````````Tibetan languages`?45
British Columbia,Detailed other language spoken regularly at home,```````?Tigrigna`?175
British Columbia,Detailed other language spoken regularly at home,```````?Turkish`?1020
British Columbia,Detailed other language spoken regularly at home,```````?Ukrainian`?1930
British Columbia,Detailed other language spoken regularly at home,```````?Urdu`?2425
British Columbia,Detailed other language spoken regularly at home,```````?Vietnamese`?5945
British Columbia,Detailed other language spoken regularly at home,```````?Yiddish`?90
British Columbia,Detailed other language spoken regularly at home,`````?Other languages,10345
British Columbia,Detailed other language spoken regularly at home,``Multiple responses`````````?11455
British Columbia,Detailed other language spoken regularly at home,````English and French`?1090
British Columbia,Detailed other language spoken regularly at home,````English and non-official language`?4540
British Columbia,Detailed other language spoken regularly at home,````French and non-official language`?5760
British Columbia,Detailed other language spoken regularly at home,""````English, French and non-official language`?,70
Yukon,Population and dwelling counts,Population in 2011,33897
Yukon,Population and dwelling counts,Population in 2006,30372
Yukon,Population and dwelling counts,2006 to 2011 population change (%),11.6
Yukon,Population and dwelling counts,Total private dwellings,16259
Yukon,Population and dwelling counts,Private dwellings occupied by usual residents,14117
Yukon,Population and dwelling counts,Population density per square kilometre,0.1
Yukon,Population and dwelling counts,Land area (square km),474712.64
Yukon,Age characteristics,Total population by age groups,33900
Yukon,Age characteristics,   0 to 4 years,1975
Yukon,Age characteristics,   5 to 9 years,1900
Yukon,Age characteristics,   10 to 14 years,1980
Yukon,Age characteristics,   15 to 19 years,2210
Yukon,Age characteristics,      15 years,410
Yukon,Age characteristics,      16 years,425
Yukon,Age characteristics,      17 years,435
Yukon,Age characteristics,      18 years,475
Yukon,Age characteristics,      19 years,455
Yukon,Age characteristics,   20 to 24 years,2225
Yukon,Age characteristics,   25 to 29 years,2375
Yukon,Age characteristics,   30 to 34 years,2295
Yukon,Age characteristics,   35 to 39 years,2425
Yukon,Age characteristics,   40 to 44 years,2440
Yukon,Age characteristics,   45 to 49 years,2905
Yukon,Age characteristics,   50 to 54 years,3175
Yukon,Age characteristics,   55 to 59 years,2775
Yukon,Age characteristics,   60 to 64 years,2115
Yukon,Age characteristics,   65 to 69 years,1300
Yukon,Age characteristics,   70 to 74 years,755
Yukon,Age characteristics,   75 to 79 years,515
Yukon,Age characteristics,   80 to 84 years,300
Yukon,Age characteristics,   85 years and over,230
Yukon,Age characteristics,Median age of the population,39.1
Yukon,Age characteristics,% of the population aged 15 and over,82.7
Yukon,Marital status,Total population 15 years and over by marital status,28035
Yukon,Marital status,   Married or living with a common-law partner,15260
Yukon,Marital status,      Married (and not separated),10545
Yukon,Marital status,      Living common law,4715
Yukon,Marital status,   Not married and not living with a common-law partner,12775
Yukon,Marital status,      Single (never legally married),8875
Yukon,Marital status,      Separated,810
Yukon,Marital status,      Divorced,2080
Yukon,Marital status,      Widowed,1010
Yukon,Family characteristics,Total number of census families in private households,9335
Yukon,Family characteristics,   Size of census family: 2 persons,4910
Yukon,Family characteristics,   Size of census family: 3 persons,2030
Yukon,Family characteristics,   Size of census family: 4 persons,1700
Yukon,Family characteristics,   Size of census family: 5 or more persons,685
Yukon,Family characteristics,Total number of census families in private households,9335
Yukon,Family characteristics,   Total couple families by family structure and number of children,7420
Yukon,Family characteristics,      Married couples,5080
Yukon,Family characteristics,         Without children at home,2400
Yukon,Family characteristics,         With children at home,2680
Yukon,Family characteristics,            1 child,1025
Yukon,Family characteristics,            2 children,1170
Yukon,Family characteristics,            3 or more children,485
Yukon,Family characteristics,      Common-law couples,2340
Yukon,Family characteristics,         Without children at home,1360
Yukon,Family characteristics,         With children at home,985
Yukon,Family characteristics,            1 child,465
Yukon,Family characteristics,            2 children,360
Yukon,Family characteristics,            3 or more children,155
Yukon,Family characteristics,   Total lone-parent families by sex of parent and number of children,1915
Yukon,Family characteristics,      Female parent,1390
Yukon,Family characteristics,         1 child,815
Yukon,Family characteristics,         2 children,405
Yukon,Family characteristics,         3 or more children,175
Yukon,Family characteristics,      Male parent,525
Yukon,Family characteristics,         1 child,340
Yukon,Family characteristics,         2 children,140
Yukon,Family characteristics,         3 or more children,45
Yukon,Family characteristics,Total children in census families in private households,9605
Yukon,Family characteristics,   Under six years of age,2290
Yukon,Family characteristics,   6 to 14 years,3420
Yukon,Family characteristics,   15 to 17 years,1175
Yukon,Family characteristics,   18 to 24 years,1920
Yukon,Family characteristics,   25 years and over,800
Yukon,Family characteristics,Average number of children at home per census family,1
Yukon,Household and dwelling characteristics,Total number of persons in private households,33320
Yukon,Household and dwelling characteristics,   Number of persons not in census families,6965
Yukon,Household and dwelling characteristics,      Living with relatives,860
Yukon,Household and dwelling characteristics,      Living with non-relatives only,1765
Yukon,Household and dwelling characteristics,      Living alone,4335
Yukon,Household and dwelling characteristics,   Number of census family persons,26360
Yukon,Household and dwelling characteristics,Average number of persons per census family,2.8
Yukon,Household and dwelling characteristics,Total number of persons aged 65 years and over in private households,2940
Yukon,Household and dwelling characteristics,   Number of persons not in census families aged 65 years and over,1230
Yukon,Household and dwelling characteristics,      Living with relatives,130
Yukon,Household and dwelling characteristics,      Living with non-relatives only,75
Yukon,Household and dwelling characteristics,      Living alone,1030
Yukon,Household and dwelling characteristics,   Number of census family persons aged 65 years and over,1710
Yukon,Household and dwelling characteristics,Total number of private households by household type,14120
Yukon,Household and dwelling characteristics,   Census-family households,9075
Yukon,Household and dwelling characteristics,      One-family-only households,8090
Yukon,Household and dwelling characteristics,         Couple-family households,6605
Yukon,Household and dwelling characteristics,            Without children,3340
Yukon,Household and dwelling characteristics,            With children,3265
Yukon,Household and dwelling characteristics,         Lone-parent-family households,1480
Yukon,Household and dwelling characteristics,      Other family households,990
Yukon,Household and dwelling characteristics,         One-family households with persons not in a census family,735
Yukon,Household and dwelling characteristics,            Couple-family households,490
Yukon,Household and dwelling characteristics,               Without children,230
Yukon,Household and dwelling characteristics,               With children,260
Yukon,Household and dwelling characteristics,            Lone-parent-family households,240
Yukon,Household and dwelling characteristics,         Two-or-more-family households,250
Yukon,Household and dwelling characteristics,   Non-census-family households,5045
Yukon,Household and dwelling characteristics,      One-person households,4330
Yukon,Household and dwelling characteristics,      Two-or-more-person households,710
Yukon,Household and dwelling characteristics,Total number of occupied private dwellings by structural type of dwelling,14120
Yukon,Household and dwelling characteristics,   Single-detached house,9165
Yukon,Household and dwelling characteristics,""   Apartment, building that has five or more storeys",0
Yukon,Household and dwelling characteristics,   Movable dwelling,1220
Yukon,Household and dwelling characteristics,   Other dwelling,3730
Yukon,Household and dwelling characteristics,      Semi-detached house,990
Yukon,Household and dwelling characteristics,      Row house,565
Yukon,Household and dwelling characteristics,"      Apartment, duplex",480
Yukon,Household and dwelling characteristics,"      Apartment, building that has fewer than five storeys",1620
Yukon,Household and dwelling characteristics,      Other single-attached house,75
Yukon,Household and dwelling characteristics,Total number of private households by household size,14115
Yukon,Household and dwelling characteristics,   1 person,4330
Yukon,Household and dwelling characteristics,   2 persons,4755
Yukon,Household and dwelling characteristics,   3 persons,2185
Yukon,Household and dwelling characteristics,   4 persons,1830
Yukon,Household and dwelling characteristics,   5 persons,680
Yukon,Household and dwelling characteristics,   6 or more persons,335
Yukon,Household and dwelling characteristics,Number of persons in private households,33320
Yukon,Household and dwelling characteristics,Average number of persons in private households,2.4
Yukon,Detailed mother tongue,Detailed mother tongue - Total population excluding institutional residents,33655
Yukon,Detailed mother tongue,``Single responses`?33145,
Yukon,Detailed mother tongue,````English`?28065,
Yukon,Detailed mother tongue,````French`?1455,
Yukon,Detailed mother tongue,````Non-official languages`?3625,
Yukon,Detailed mother tongue,`````?Selected Aboriginal languages,75
Yukon,Detailed mother tongue,````````Atikamekw```?0,
Yukon,Detailed mother tongue,"```````?Cree, n.o.s.`?,15
Yukon,Detailed mother tongue,```````?Dene`?45
Yukon,Detailed mother tongue,````````Innu/Montagnais`?0
Yukon,Detailed mother tongue,````````Inuktitut`?0
Yukon,Detailed mother tongue,````````Mi'kmaq`?0
Yukon,Detailed mother tongue,````````Ojibway`?5
Yukon,Detailed mother tongue,```````?Oji-Cree`?0
Yukon,Detailed mother tongue,```````?Stoney`?0
Yukon,Detailed mother tongue,      Selected non-Aboriginal languages,2735
Yukon,Detailed mother tongue,""```````?African languages, n.i.e.`?,0
Yukon,Detailed mother tongue,```````?Afrikaans`?10
Yukon,Detailed mother tongue,```````?Akan (Twi)`?0
Yukon,Detailed mother tongue,```````?Albanian`?5
Yukon,Detailed mother tongue,```````?Amharic`?5
Yukon,Detailed mother tongue,```````?Arabic`?15
Yukon,Detailed mother tongue,```````?Armenian`?0
Yukon,Detailed mother tongue,""```````?Bantu languages, n.i.e.`?,0
Yukon,Detailed mother tongue,```````?Bengali`?10
Yukon,Detailed mother tongue,```````?Berber languages (Kabyle)`?0
Yukon,Detailed mother tongue,```````?Bisayan languages`?65
Yukon,Detailed mother tongue,```````?Bosnian`?5
Yukon,Detailed mother tongue,```````?Bulgarian`?5
Yukon,Detailed mother tongue,```````?Burmese`?0
Yukon,Detailed mother tongue,```````?Cantonese`?100
Yukon,Detailed mother tongue,""```````?Chinese, n.o.s.`?,125
Yukon,Detailed mother tongue,```````?Creoles`?20
Yukon,Detailed mother tongue,```````?Croatian`?10
Yukon,Detailed mother tongue,```````?Czech`?45
Yukon,Detailed mother tongue,```````?Danish`?25
Yukon,Detailed mother tongue,```````?Dutch`?120
Yukon,Detailed mother tongue,```````?Estonian`?0
Yukon,Detailed mother tongue,```````?Finnish`?20
Yukon,Detailed mother tongue,```````?Flemish`?0
Yukon,Detailed mother tongue,````````Fukien`?0
Yukon,Detailed mother tongue,```````?German`?805
Yukon,Detailed mother tongue,```````?Greek`?10
Yukon,Detailed mother tongue,```````?Gujarati`?0
Yukon,Detailed mother tongue,```````?Hakka`?0
Yukon,Detailed mother tongue,```````?Hebrew`?5
Yukon,Detailed mother tongue,```````?Hindi`?20
Yukon,Detailed mother tongue,```````?Hungarian`?50
Yukon,Detailed mother tongue,```````?Ilocano`?35
Yukon,Detailed mother tongue,""```````?Indo-Iranian languages, n.i.e.`?,0
Yukon,Detailed mother tongue,```````?Italian`?30
Yukon,Detailed mother tongue,```````?Japanese`?45
Yukon,Detailed mother tongue,```````?Khmer (Cambodian)`?0
Yukon,Detailed mother tongue,```````?Korean`?25
Yukon,Detailed mother tongue,```````?Kurdish`?0
Yukon,Detailed mother tongue,```````?Lao`?0
Yukon,Detailed mother tongue,```````?Latvian`?5
Yukon,Detailed mother tongue,```````?Lingala`?0
Yukon,Detailed mother tongue,```````?Lithuanian`?5
Yukon,Detailed mother tongue,```````?Macedonian`?0
Yukon,Detailed mother tongue,```````?Malay`?5
Yukon,Detailed mother tongue,```````?Malayalam`?5
Yukon,Detailed mother tongue,```````?Maltese`?0
Yukon,Detailed mother tongue,```````?Mandarin`?40
Yukon,Detailed mother tongue,```````?Marathi`?5
Yukon,Detailed mother tongue,```````?Nepali`?0
Yukon,Detailed mother tongue,""```````?Niger-Congo languages, n.i.e.`?,0
Yukon,Detailed mother tongue,```````?Norwegian`?15
Yukon,Detailed mother tongue,```````?Oromo`?0
Yukon,Detailed mother tongue,```````?Panjabi (Punjabi)`?90
Yukon,Detailed mother tongue,```````?Pashto`?5
Yukon,Detailed mother tongue,```````?Persian (Farsi)`?15
Yukon,Detailed mother tongue,```````?Polish`?45
Yukon,Detailed mother tongue,```````?Portuguese`?5
Yukon,Detailed mother tongue,```````?Romanian`?10
Yukon,Detailed mother tongue,```````?Rundi (Kirundi)`?0
Yukon,Detailed mother tongue,```````?Russian`?60
Yukon,Detailed mother tongue,```````?Rwanda (Kinyarwanda)`?0
Yukon,Detailed mother tongue,""```````?Semitic languages, n.i.e.`?,0
Yukon,Detailed mother tongue,```````?Serbian`?5
Yukon,Detailed mother tongue,```````?Serbo-Croatian`?5
Yukon,Detailed mother tongue,```````?Shanghainese`?0
Yukon,Detailed mother tongue,""```````?Sign languages, n.i.e.`?,0
Yukon,Detailed mother tongue,```````?Sindhi`?0
Yukon,Detailed mother tongue,```````?Sinhala (Sinhalese)`?0
Yukon,Detailed mother tongue,""```````?Sino-Tibetan languages, n.i.e.`?,0
Yukon,Detailed mother tongue,""```````?Slavic languages, n.i.e.`?,0
Yukon,Detailed mother tongue,```````?Slovak`?10
Yukon,Detailed mother tongue,```````?Slovenian`?5
Yukon,Detailed mother tongue,```````?Somali`?5
Yukon,Detailed mother tongue,```````?Spanish`?170
Yukon,Detailed mother tongue,```````?Swahili`?0
Yukon,Detailed mother tongue,```````?Swedish`?10
Yukon,Detailed mother tongue,""```````?Tagalog (Pilipino, Filipino)`?,375
Yukon,Detailed mother tongue,```````?Taiwanese`?10
Yukon,Detailed mother tongue,```````?Tamil`?20
Yukon,Detailed mother tongue,```````?Telugu`?0
Yukon,Detailed mother tongue,```````?Thai`?25
Yukon,Detailed mother tongue,```````?Tibetan languages`?0
Yukon,Detailed mother tongue,```````?Tigrigna`?0
Yukon,Detailed mother tongue,```````?Turkish`?0
Yukon,Detailed mother tongue,```````?Ukrainian`?50
Yukon,Detailed mother tongue,```````?Urdu`?20
Yukon,Detailed mother tongue,```````?Vietnamese`?70
Yukon,Detailed mother tongue,```````?Yiddish`?0
Yukon,Detailed mother tongue,`````?Other languages,815
Yukon,Detailed mother tongue,``Multiple responses`````````?510
Yukon,Detailed mother tongue,````English and French`?140
Yukon,Detailed mother tongue,````English and non-official language`?335
Yukon,Detailed mother tongue,````French and non-official language`?20
Yukon,Detailed mother tongue,""````English, French and non-official language",15
Yukon,Knowledge of official languages,Knowledge of official languages - Total population excluding institutional residents,33655
Yukon,Knowledge of official languages,`?English only,29050
Yukon,Knowledge of official languages,`?French only,90
Yukon,Knowledge of official languages,`?English and French,4420
Yukon,Knowledge of official languages,`?Neither English nor French,100
Yukon,First official language spoken,First official language spoken - Total population excluding institutional residents,33655
